,state,gender,avg_fam_income,pobc2,avggift,domain,target_d,med_fam_income_binned,med_home_val_transformed
3314,IL,Male,553.0,61,12,T1,12.0,Moderate,0.3521868427626905
3315,WI,Male,360.0,82,17,R2,30.0,Low,-0.7430819643675886
3316,MI,Male,285.0,69,15,R2,15.0,Low,-1.4827525613905828
3317,FL,Male,595.0,5,11,C2,15.0,Moderate,-0.05207882265543806
3318,IA,F,279.0,64,3,C3,5.0,Low,-1.2400424570002
3319,IL,F,399.0,56,24,U3,25.0,Low,0.15885070991064018
3320,TN,Female,318.0,62,9,S3,25.0,Low,-0.7497141851204728
3321,MI,Male,434.0,71,27,S2,50.0,Moderate,-0.7125329037474112
3322,WA,F,335.0,56,20,R1,20.0,Low,-0.48880960900800685
3323,CA,Female,250.0,63,13,R2,21.0,Low,-0.4667232853380062
3324,CA,Female,292.0,66,5,R2,5.0,Low,-0.35575068280833316
3325,CA,Female,717.0,54,16,S1,25.0,Moderate,1.6651678168393806
3326,FL,Male,608.0,30,17,S1,35.0,Moderate,0.1110899666443207
3327,SC,Female,213.0,74,21,C3,10.0,Low,-0.25379441070633457
3328,IL,Female,343.0,32,20,U1,20.0,Low,0.21133927925885218
3329,IL,F,383.0,56,15,S3,18.0,Low,-1.0448457632045727
3330,TX,Male,297.0,61,5,T2,6.0,Low,-1.2210217125808587
3331,CA,Male,325.0,56,8,T2,13.0,Low,0.3432880976456499
3332,IL,F,430.0,79,4,S2,4.0,Moderate,-0.13567742891470105
3333,CA,Female,405.0,50,20,C2,5.0,Low,0.7268703475533765
3334,AK,F,568.0,30,16,T2,10.0,Moderate,0.14890614365515026
3335,TN,Male,316.0,82,13,R2,14.0,Low,-0.8108450511724447
3336,CA,Male,520.0,34,9,C1,10.0,Moderate,1.271539953657136
3337,MI,Female,345.0,91,8,R2,12.0,Low,-0.5378065814647736
3338,KS,Female,298.0,77,4,C3,3.0,Low,-0.8893773069783252
3339,TN,Female,292.0,89,6,0,7.0,Low,-0.9571365013554903
3340,FL,Female,348.0,34,8,T2,10.0,Low,-0.27140671992137877
3341,CA,F,324.0,53,9,T2,12.0,Low,0.26694801512320226
3342,CA,Female,757.0,45,20,T2,20.0,Moderate,1.7272162532309743
3343,TN,Male,377.0,69,10,T2,25.0,Low,-0.35575068280833316
3344,CA,Female,368.0,46,18,U3,44.0,Low,0.5928149062775068
3345,ID,Male,283.0,40,8,R2,20.0,Low,-0.7342867772622894
3346,CA,Male,577.0,51,20,C1,25.0,Moderate,0.5771993163392815
3347,CA,Male,671.0,36,7,U1,15.0,Moderate,1.522758343719696
3348,TX,Female,451.0,78,17,C2,26.0,Moderate,-0.5609745744020592
3349,KY,Male,658.0,77,15,S1,21.0,Moderate,0.6034748651806402
3350,NC,Female,445.0,59,15,0,12.0,Low,-0.42171860339956496
3351,CA,Male,403.0,43,11,T3,10.0,Low,-0.1268277531983358
3352,WI,Female,327.0,65,8,R2,16.0,Low,-0.5687782990118504
3353,IL,Male,323.0,89,4,R3,5.0,Low,-0.9165785806281893
3354,CA,Male,589.0,48,23,U1,35.0,Moderate,2.180077787200411
3355,NC,Female,212.0,77,5,C3,10.0,Low,-0.8531295365084859
3356,MI,Male,543.0,74,16,T1,30.0,Moderate,-0.011822906217693075
3357,CA,Female,388.0,36,15,C2,25.0,Low,0.7900573319089258
3358,SC,Female,0.0,0,6,T2,1.0,Low,-4.179470003798405
3359,AR,F,259.0,35,44,S2,25.0,Low,-0.7299094391252773
3360,WA,Male,466.0,54,22,T2,25.0,Moderate,0.24703853509505336
3361,AL,F,472.0,68,7,T2,10.0,Moderate,-0.2300892042052435
3362,KS,Female,495.0,47,16,T2,25.0,Moderate,-0.44675688519666723
3363,AR,F,354.0,44,11,0,20.0,Low,-0.8893773069783252
3364,OR,Female,524.0,50,12,T2,20.0,Moderate,0.00047403359952717
3365,MO,Male,430.0,67,13,T2,21.0,Moderate,-0.3422148588029087
3366,CA,Male,676.0,41,14,U1,15.0,Moderate,1.469583952841764
3367,FL,Male,478.0,15,9,S2,10.0,Moderate,0.21734035196288337
3368,TX,F,437.0,53,13,T1,10.0,Moderate,-0.290847317961561
3369,MI,Female,403.0,80,4,R2,5.0,Low,-0.48325764779684605
3370,WA,Male,307.0,52,15,T2,5.0,Low,-0.4485611938736955
3371,IL,Female,456.0,78,5,R2,4.0,Moderate,-0.2300892042052435
3372,TX,Male,291.0,82,25,T2,30.0,Low,-1.0311810690255712
3373,FL,Female,335.0,27,8,C3,15.0,Low,-0.5397235246142561
3374,NC,Male,255.0,90,9,T2,10.0,Low,-0.9571365013554903
3375,GA,Male,441.0,54,15,T2,21.0,Moderate,-0.17005700591013834
3376,FL,Female,264.0,12,10,U3,5.0,Low,-0.6762915701264005
3377,OR,Female,580.0,53,11,S1,10.0,Moderate,0.28317563750133234
3378,MS,Male,333.0,65,4,T2,5.0,Low,-0.7277257919000945
3379,AZ,F,425.0,15,11,C2,23.0,Low,0.8898551349614549
3380,AZ,F,299.0,35,7,S2,20.0,Low,-0.3371691980200633
3381,MT,Female,285.0,78,10,R3,5.0,Low,-1.1716469835099206
3382,SC,Male,505.0,49,7,T1,10.0,Moderate,-0.059119822599193995
3383,TX,Male,639.0,62,6,C1,6.0,Moderate,0.23995707121122897
3384,IL,Male,459.0,71,20,C2,20.0,Moderate,0.050096733654287864
3385,CA,Female,1002.0,51,13,S1,30.0,High,2.735928977311914
3386,TX,Male,497.0,64,15,R2,20.0,Moderate,-0.3405311509978823
3387,TX,Female,271.0,79,7,S3,10.0,Low,-0.6144684211459475
3388,GA,Female,507.0,69,10,T1,15.0,Moderate,-0.1852365736173352
3389,OR,Male,421.0,37,10,S1,15.0,Low,-0.308881828933355
3390,TX,F,426.0,62,5,C2,10.0,Moderate,-0.5225590833761962
3391,NV,Male,533.0,25,17,S2,18.0,Moderate,0.02747981546046542
3392,NC,Male,621.0,66,12,T1,15.0,Moderate,0.2646174614080163
3393,FL,Female,313.0,4,6,C2,10.0,Low,-0.5225590833761962
3394,AZ,Male,298.0,14,25,T2,40.0,Low,-0.3271267129683724
3395,MO,Female,786.0,52,7,T1,10.0,Moderate,0.9480126636443784
3396,IN,Female,307.0,58,13,R3,20.0,Low,-1.129947894753364
3397,TX,Female,362.0,56,10,R2,10.0,Low,-0.6826212214097763
3398,OK,Female,236.0,80,15,R3,15.0,Low,-1.1777156313227388
3399,FL,Male,419.0,5,4,C2,5.0,Low,-0.13863809209620834
3400,FL,Female,619.0,16,10,S2,17.0,Moderate,0.6764361534959362
3401,FL,Male,335.0,18,4,C2,3.0,Low,-0.0008878100696538076
3402,CA,Female,220.0,41,13,C3,10.0,Low,1.0693270585130743
3403,OK,Male,360.0,42,20,C2,10.0,Low,-0.6512461744355216
3404,MO,Female,354.0,83,19,R2,30.0,Low,-0.5590300466871121
3405,NC,Female,436.0,70,12,S1,26.0,Moderate,-0.22226546618275314
3406,UT,Male,458.0,71,9,S2,11.0,Moderate,0.003194382124109979
3407,NE,Female,597.0,38,19,S1,26.0,Moderate,-0.13567742891470105
3408,CA,Female,572.0,50,7,U1,10.0,Moderate,1.0617190209743652
3409,ND,Female,402.0,70,5,T2,7.0,Moderate,-0.27947779500467884
3410,NC,Male,282.0,48,17,C3,20.0,Low,-0.5668235101156791
3411,IN,Female,561.0,53,5,S2,5.0,Moderate,0.2866335371302402
3412,CA,Male,443.0,41,15,U1,17.0,Moderate,0.7448822961017579
3413,CA,Female,627.0,38,9,S1,15.0,Moderate,1.4802002108475414
3414,NM,F,590.0,35,10,S1,15.0,Moderate,0.12378877266957611
3415,CA,Female,426.0,69,8,0,10.0,Moderate,0.059321728033843106
3416,IA,Female,316.0,84,4,T2,5.0,Low,-1.2022817442692821
3417,SC,Female,304.0,90,13,R2,20.0,Low,-0.8178041644514973
3418,MS,Female,280.0,89,3,R2,5.0,Low,-1.0838748289798386
3419,MI,Male,400.0,86,26,S3,40.0,Low,-0.5378065814647736
3420,CA,Male,761.0,44,10,U1,20.0,Moderate,1.9322666623076008
3421,CA,Male,395.0,43,17,C2,20.0,Low,0.8605362621270256
3422,CA,Female,359.0,63,11,T2,14.0,Low,0.43140199101560295
3423,WA,Female,433.0,42,17,T2,21.0,Low,-0.05067422880355635
3424,MI,Female,371.0,80,7,S2,10.0,Low,0.005910292953173474
3425,MO,Female,410.0,71,7,S2,10.0,Moderate,-0.4234934807924261
3426,WA,Male,259.0,49,6,R3,8.0,Low,-0.8771887650022131
3427,CA,Male,600.0,61,6,T2,5.0,Moderate,0.9680878755725514
3428,OR,Male,494.0,53,12,T2,30.0,Moderate,-0.32046750890807135
3429,MI,Female,648.0,74,3,T2,4.0,Moderate,0.03816109262370245
3430,WI,Female,536.0,81,8,T2,15.0,Moderate,-0.09334342017392053
3431,GA,Male,414.0,86,9,R2,10.0,Low,-0.39708409723728794
3432,UT,Female,412.0,81,4,S2,4.0,Low,-0.3439003936040499
3433,NC,Male,472.0,62,20,C2,30.0,Low,-0.41994578570419383
3434,TX,Female,317.0,65,15,C3,21.0,Low,-1.14765447070119
3435,NE,Male,415.0,83,5,R2,5.0,Low,-1.1211843686908654
3436,CO,Female,125.0,46,9,C3,12.0,Low,-0.769798714617965
3437,KY,Female,285.0,73,9,R2,15.0,Low,-1.2496612142453147
3438,CA,Female,521.0,48,7,S2,10.0,Moderate,1.2872984275353323
3439,CO,Female,347.0,59,5,R2,6.0,Low,-0.6868564596548636
3440,CA,F,363.0,61,12,C1,20.0,Low,0.602508302038815
3441,CA,Male,1004.0,41,13,S1,18.0,High,2.9633498586768248
3442,IL,Female,541.0,68,12,S1,20.0,Moderate,0.2946756006737623
3443,IN,Female,571.0,62,3,C1,2.0,Moderate,-0.25698207740372586
3444,CA,Female,354.0,52,21,S3,23.0,Moderate,0.6274772334280145
3445,CA,Female,433.0,53,6,C2,10.0,Moderate,0.4196870670640284
3446,MI,Male,235.0,88,13,R3,15.0,Low,-1.1387709461817201
3447,TX,Male,484.0,66,7,S2,8.0,Moderate,-0.11802607351088995
3448,CA,Female,254.0,58,9,T2,10.0,Low,-0.4981086171759812
3449,WA,Female,449.0,33,8,S3,10.0,Moderate,-0.290847317961561
3450,WA,Female,564.0,50,20,S1,10.0,Moderate,0.515409053663595
3451,WI,Female,447.0,80,8,S2,10.0,Moderate,-0.28434038123098276
3452,CA,Male,757.0,23,28,U1,40.0,Moderate,2.539895045110967
3453,IL,Female,468.0,62,4,U2,10.0,Moderate,0.23165879769066486
3454,FL,Female,632.0,32,7,C1,11.0,Moderate,0.11490956972569365
3455,CA,Female,807.0,22,9,S1,15.0,High,2.8906554240204927
3456,OR,Male,512.0,49,8,C1,8.0,Moderate,-0.32046750890807135
3457,TX,Male,240.0,87,17,R3,23.0,Low,-1.5426707355361167
3458,WI,Female,349.0,79,7,R2,15.0,Low,-0.7342867772622894
3459,CO,F,400.0,56,7,S2,8.0,Low,-0.29247827346757926
3460,TX,Female,635.0,70,3,C1,4.0,Moderate,-0.1520285315888392
3461,NC,Female,404.0,69,7,R2,13.0,Low,-0.0832874814922902
3462,SC,Female,465.0,62,4,R1,4.0,Low,0.17734285538414155
3463,AL,Female,540.0,54,4,T3,5.0,Moderate,-0.1341991240669175
3464,CA,Male,440.0,58,8,C2,15.0,Moderate,1.2797766811709153
3465,OK,Male,554.0,58,5,C2,5.0,Moderate,0.5365713321140001
3466,NV,Female,312.0,0,12,T2,20.0,Low,-0.21447998754795242
3467,CA,Male,730.0,62,9,U1,12.0,High,1.1431370905064573
3468,NC,Female,282.0,90,16,R3,30.0,Low,-0.7675529970318065
3469,MI,Male,459.0,92,7,R2,12.0,Moderate,-0.5746582075045895
3470,AZ,F,251.0,28,15,0,15.0,Low,-0.42171860339956496
3471,WI,Female,317.0,80,5,R2,7.0,Low,-0.926605433216943
3472,TX,Female,499.0,54,14,T2,25.0,Moderate,-0.06902814630162815
3473,KY,Female,290.0,93,3,T2,5.0,Low,-0.9571365013554903
3474,TX,Female,206.0,88,12,U4,20.0,Low,-0.9910074387014471
3475,SC,F,319.0,78,8,0,32.0,Low,-0.9778793117548565
3476,IL,Female,996.0,53,62,U1,100.0,High,2.908764582903615
3477,AZ,F,829.0,12,15,S1,25.0,High,0.9824167639941309
3478,WA,Male,230.0,45,7,C3,15.0,Low,-0.8531295365084859
3479,MS,Female,282.0,85,5,R2,4.0,Low,-0.9316466122560505
3480,FL,Male,432.0,11,22,0,50.0,Moderate,0.22332072794230495
3481,IN,Male,549.0,64,29,C2,25.0,Moderate,-0.32046750890807135
3482,CA,Female,234.0,44,14,R3,2.0,Low,-0.6185094178333845
3483,FL,Female,456.0,27,11,T2,10.0,Moderate,0.193210198636529
3484,OK,Female,245.0,77,3,R3,4.0,Low,-1.2241720757807828
3485,CA,Female,367.0,41,11,T2,15.0,Low,-0.3523556346052563
3486,MO,Male,433.0,93,8,T2,10.0,Moderate,-0.5339800760904388
3487,NC,Female,392.0,72,8,T2,17.5,Moderate,-0.49438211359878576
3488,AR,F,269.0,57,15,R3,20.0,Low,-1.1358232570918214
3489,MI,F,320.0,76,15,U3,21.0,Low,-1.0698029903492556
3490,IL,Male,352.0,85,16,R2,20.0,Low,-0.6124520944827238
3491,CA,Male,945.0,54,17,U1,25.0,High,2.7566005381821292
3492,WI,Male,330.0,76,7,R2,5.0,Low,-0.7519318160577074
3493,TX,Male,622.0,41,12,U1,25.0,Moderate,0.5889233273655627
3494,IL,Female,466.0,92,25,R2,50.0,Low,0.3309789914884922
3495,LA,Female,498.0,78,9,S1,15.0,Moderate,-0.17459583805551404
3496,IN,Female,322.0,73,11,T2,51.0,Low,-1.132882251648259
3497,NC,Female,508.0,27,6,C1,10.0,Moderate,0.6680534030460358
3498,FL,Male,411.0,8,9,C2,35.0,Low,0.03416359340389158
3499,CO,Female,407.0,49,20,S2,20.0,Moderate,-0.33884926559541734
3500,WA,Female,300.0,39,13,C3,20.0,Low,-0.2778602670322699
3501,LA,Female,309.0,76,3,S2,5.0,Low,-0.5805615969655451
3502,CA,Male,784.0,42,14,S1,25.0,Moderate,1.9225963243524382
3503,KY,F,330.0,43,5,C2,5.0,Low,-0.8318271106473094
3504,AZ,Male,564.0,8,20,T1,10.0,Moderate,0.26927546934946234
3505,IL,Male,644.0,87,41,0,100.0,Moderate,0.47648146211636605
3506,IL,Female,330.0,79,8,T2,9.0,Low,-0.8918280088526526
3507,CA,Female,331.0,69,7,T1,3.0,Low,0.5820933435729995
3508,CA,Female,283.0,28,9,U3,5.0,Low,1.4060424488734278
3509,AL,F,485.0,65,12,T1,10.0,Moderate,-0.3659807262886526
3510,CO,Female,425.0,51,12,S2,20.0,Moderate,-0.39883063496992266
3511,CA,Female,550.0,34,12,S1,20.0,Moderate,0.999790287230255
3512,AZ,Male,426.0,13,11,S1,20.0,Moderate,-0.290847317961561
3513,CO,Female,447.0,37,4,U1,7.0,Low,-0.28759048066405907
3514,IA,Male,368.0,68,39,C2,44.0,Low,-0.8893773069783252
3515,TX,Male,377.0,60,24,S2,50.0,Low,-0.34727696265997876
3516,FL,Female,383.0,22,7,C2,12.0,Low,-0.2746301884068499
3517,IN,Female,368.0,70,14,C2,15.0,Low,-1.1387709461817201
3518,CA,Female,503.0,32,13,S1,10.0,Moderate,1.9540024795561606
3519,NC,Male,285.0,81,10,T2,10.0,Low,-1.0698029903492556
3520,FL,Male,325.0,28,5,U3,9.0,Low,-0.7901723842152814
3521,MO,Female,537.0,69,3,C1,3.0,Moderate,-0.12388855696891682
3522,FL,Female,692.0,37,8,S1,15.0,Moderate,0.40466597680661187
3523,FL,Male,294.0,69,12,R2,15.0,Low,-0.7541529131777946
3524,KS,Male,339.0,68,7,R2,20.0,Low,-0.9392435210121208
3525,NC,Female,404.0,63,6,T2,8.0,Low,0.13262194267446714
3526,IN,Female,426.0,55,7,0,10.0,Low,-0.3659807262886526
3527,CO,Female,507.0,40,12,T1,12.0,Moderate,0.08799009765607269
3528,AZ,F,547.0,25,15,S1,15.0,Moderate,0.541574208257787
3529,WI,Female,436.0,57,5,S2,5.0,Moderate,-0.35066089527983985
3530,FL,Female,286.0,37,17,R1,25.0,Low,-0.5904533555361516
3531,MN,Male,668.0,78,30,S1,42.0,Moderate,-0.02283051321967248
3532,CO,Female,445.0,54,25,S2,30.0,Moderate,-0.12977228222091755
3533,CA,Female,815.0,38,24,S1,33.0,High,2.8278395274480985
3534,IA,Male,669.0,52,14,S1,10.0,Moderate,-0.26979745467896693
3535,OK,Male,307.0,57,11,T2,11.0,Low,-0.5785911780307403
3536,CA,Female,483.0,41,3,S2,10.0,Moderate,0.9704832426623519
3537,SC,Female,282.0,93,9,R3,10.0,Low,-0.9989462934936432
3538,FL,Female,409.0,16,10,S2,10.0,Low,-0.011822906217693075
3539,OR,Male,386.0,56,9,R2,15.0,Low,-0.2300892042052435
3540,CA,Female,455.0,56,17,U1,20.0,Moderate,1.5865448846793244
3541,CA,F,331.0,66,10,T2,7.0,Low,0.5515393206039488
3542,CA,Female,421.0,44,7,S2,10.0,Moderate,0.6912472937553731
3543,CA,Female,371.0,40,7,C3,9.0,Low,0.5042256799476573
3544,AZ,Male,551.0,33,7,0,5.0,Moderate,0.2458602875757769
3545,AL,F,475.0,74,6,T2,7.0,Moderate,-0.6124520944827238
3546,TX,Male,302.0,79,16,C2,17.0,Low,-0.9726636726097851
3547,MI,Male,548.0,79,10,S2,20.0,Moderate,-0.2067323364871082
3548,CA,Female,287.0,60,13,S3,20.0,Low,-0.3694058353144935
3549,IL,Female,417.0,86,4,S2,4.0,Moderate,-0.09911757628773517
3550,TX,Female,602.0,34,6,C1,4.0,Moderate,0.09186200178785915
3551,CA,Male,568.0,62,7,C1,7.0,Moderate,1.108431785030547
3552,TN,Female,209.0,86,6,R3,5.0,Low,-1.156599439936353
3553,CA,Male,211.0,16,8,U3,15.0,Low,1.9494701476999887
3554,TN,F,373.0,53,11,C2,10.0,Low,-0.38318278883131196
3555,IL,Male,768.0,44,10,S1,10.0,Moderate,1.052551133492845
3556,FL,Male,551.0,19,12,0,200.0,Moderate,0.5879491552001952
3557,WA,F,414.0,44,4,C2,10.0,Moderate,-0.5845103429262625
3558,AZ,F,564.0,29,9,S1,12.0,Moderate,0.224514334092596
3559,AZ,F,323.0,11,6,C2,9.0,Low,-0.32379355603606685
3560,FL,Female,461.0,18,7,S1,15.0,Low,-0.11364304410368364
3561,KY,Female,289.0,90,7,S3,10.0,Low,-1.0726053515729337
3562,WI,Female,446.0,85,8,R1,10.0,Moderate,-0.30229978117291556
3563,AR,Male,317.0,69,5,R2,5.0,Low,-0.9016747287192898
3564,CA,Male,389.0,49,6,S2,10.0,Low,0.6838562731889329
3565,CA,Female,403.0,61,8,T2,8.0,Moderate,0.42927766284145796
3566,TX,Female,382.0,70,10,C2,5.0,Moderate,-0.3694058353144935
3567,WI,Male,299.0,83,10,R2,20.0,Low,-0.9016747287192898
3568,IL,Female,479.0,64,17,U2,48.0,Moderate,0.10214402630719506
3569,MI,Male,207.0,78,12,R3,25.0,Low,-1.3022439903979635
3570,CA,Male,586.0,53,6,U4,7.0,Moderate,1.1254894699509042
3571,CA,Female,789.0,52,25,U1,50.0,Moderate,1.877264799340315
3572,IA,Female,388.0,78,11,C2,10.0,Moderate,-0.7630722167905325
3573,NV,Female,398.0,19,11,U2,15.0,Low,0.03416359340389158
3574,LA,Male,899.0,49,13,0,25.0,High,0.8537722670416421
3575,WI,Male,221.0,60,7,U3,9.0,Low,0.5265245093327182
3576,TX,Female,308.0,72,15,R2,5.0,Low,-0.9545658708850062
3577,KY,Male,391.0,63,12,T2,16.0,Low,-0.4521762544282379
3578,CA,Female,417.0,56,14,S2,15.0,Low,1.3398697571071565
3579,FL,Female,409.0,16,11,S2,25.0,Low,-0.011822906217693075
3580,WA,Female,330.0,55,10,0,20.0,Low,-0.3271267129683724
3581,NC,Female,797.0,45,4,T1,5.0,High,1.0837034662892497
3582,MI,Male,602.0,82,15,T2,26.0,Moderate,0.1919948039801136
3583,HI,Male,613.0,56,8,U1,10.0,Moderate,2.4611064326415724
3584,FL,Male,501.0,20,9,S1,12.0,Moderate,0.059321728033843106
3585,CA,Female,816.0,50,25,T1,25.0,High,1.5006592998033559
3586,NC,Male,721.0,31,12,C1,12.0,Moderate,0.7493587696394035
3587,CA,Female,408.0,49,6,U3,15.0,Low,0.752039614971019
3588,FL,Male,392.0,14,12,U2,15.0,Low,0.015381275367149793
3589,CA,F,664.0,50,6,S1,9.0,Moderate,1.802686833562133
3590,NC,Female,345.0,95,25,T2,15.0,Low,-0.5590300466871121
3591,CA,Female,376.0,47,6,U1,10.0,Low,0.2762393304493734
3592,IL,Male,299.0,82,6,R2,8.0,Low,0.005910292953173474
3593,IL,Female,1041.0,50,30,U1,30.0,Very High,2.931816017678159
3594,OK,Female,258.0,78,11,R3,20.0,Low,-1.5263911566117323
3595,IN,Male,338.0,79,5,T3,5.0,Low,-0.8723433363630371
3596,MT,Female,218.0,61,3,C2,4.0,Low,-0.8365328988398955
3597,FL,Female,382.0,35,5,S2,12.0,Low,-0.17156852714806065
3598,IL,Female,425.0,68,12,C1,15.0,Moderate,-0.24902492107925941
3599,CA,Male,493.0,50,5,U2,5.0,Moderate,0.9431640433388285
3600,AZ,F,242.0,0,14,C3,25.0,Low,-0.4777260548940324
3601,OR,Male,464.0,52,11,S2,10.0,Moderate,-0.08185595123777709
3602,IL,Male,466.0,60,11,S2,12.0,Moderate,0.4271508280509399
3603,AZ,F,271.0,21,7,R2,10.0,Low,-0.48880960900800685
3604,KY,Female,555.0,67,7,S1,10.0,Moderate,-0.07329294052566922
3605,CA,Female,519.0,51,10,U1,11.0,Moderate,1.195894188294984
3606,WI,Male,376.0,85,13,T2,25.0,Moderate,-0.39011773577772485
3607,TX,Female,511.0,48,9,T1,5.0,Moderate,-0.15651678659449741
3608,CA,Female,704.0,44,22,S1,25.0,Moderate,1.4926229338286778
3609,PA,Male,362.0,92,26,R3,10.0,Low,-0.6826212214097763
3610,CA,Female,922.0,40,100,S1,10.0,High,2.768492226421106
3611,GA,Female,574.0,48,9,T1,12.0,Moderate,0.14516199327682422
3612,MI,Female,486.0,78,20,U4,20.0,Moderate,-0.5037157562462286
3613,MO,Male,267.0,79,7,R3,8.0,Low,-1.4406642140025046
3614,OR,Male,456.0,47,20,C2,10.0,Moderate,-0.13272216656650698
3615,CA,Female,343.0,46,13,S2,15.0,Low,0.32873175566067947
3616,CA,Male,976.0,40,10,S1,20.0,High,2.9257339722124387
3617,CA,Female,505.0,63,6,T1,10.0,Moderate,1.1269659807838905
3618,CA,Male,560.0,51,7,C2,10.0,Moderate,0.8100870753149672
3619,NC,Male,405.0,73,3,R2,3.0,Low,0.09701080970413044
3620,TX,Male,590.0,47,36,S1,53.0,Moderate,0.2681121290739542
3621,TX,Male,875.0,34,10,S1,15.0,High,1.213653477296107
3622,TX,Female,199.0,89,6,C3,6.0,Low,-0.962292444773293
3623,NC,Female,417.0,45,14,0,25.0,Low,-0.03530214829783441
3624,TN,Female,437.0,53,19,T2,35.0,Moderate,-0.24902492107925941
3625,MO,Male,234.0,67,17,R3,15.0,Low,-1.3056051143872163
3626,CA,Male,781.0,44,8,U1,15.0,High,2.8748350453451725
3627,CO,Female,245.0,50,25,C3,25.0,Low,-0.7277257919000945
3628,CA,Male,608.0,53,17,U1,25.0,Moderate,0.7403952752826833
3629,WI,Female,255.0,52,10,U4,11.0,Low,-1.3225486786027585
3630,CA,Female,414.0,57,10,T3,12.0,Low,0.6483469280248757
3631,CA,Female,450.0,58,13,S1,20.0,Moderate,1.02479281405872
3632,CA,Female,901.0,45,20,S1,20.0,High,2.1755074182719154
3633,NC,Female,369.0,74,7,T2,20.0,Low,-0.48510602979139134
3634,CA,Female,546.0,23,11,U1,10.0,Moderate,2.62920827657222
3635,IL,Female,474.0,85,5,S2,2.0,Moderate,-0.007713807453292222
3636,NM,Male,682.0,39,10,U1,10.0,Moderate,0.7313893596697658
3637,GA,Male,444.0,74,20,S3,20.0,Low,-0.6024118247598383
3638,CA,Male,443.0,57,12,T1,12.0,Moderate,0.09315067147174536
3639,SC,Female,333.0,92,5,R2,5.0,Low,-0.31218326661374823
3640,OR,Male,420.0,48,10,C2,14.0,Moderate,-0.3523556346052563
3641,MO,Male,380.0,80,3,S2,6.0,Moderate,-0.5785911780307403
3642,NM,Male,670.0,45,13,S1,23.0,Moderate,0.34996633219657974
3643,WI,Male,387.0,77,11,S2,19.0,Low,-0.3745577839689655
3644,AZ,Male,648.0,18,27,C2,10.0,Moderate,0.20048465775030297
3645,MI,Female,295.0,91,6,R3,9.0,Low,-1.0726053515729337
3646,IL,Male,292.0,88,7,R3,6.0,Low,-1.0726053515729337
3647,GA,Female,687.0,49,5,S1,10.0,Moderate,0.35883178434038115
3648,NC,Male,331.0,71,15,T2,25.0,Low,-0.6347859708571237
3649,GA,Female,412.0,85,7,0,17.0,Low,-0.47956766676010193
3650,KY,Male,221.0,77,10,R3,20.0,Low,-1.67269352652126
3651,NV,Female,427.0,22,9,U2,10.0,Moderate,0.036829652258159866
3652,GA,Female,355.0,74,6,T2,10.0,Low,-0.42171860339956496
3653,TX,Male,433.0,83,5,C2,5.0,Moderate,-0.6104385371071973
3654,OR,Female,465.0,54,13,R2,15.0,Low,-0.07899663951362032
3655,CA,Female,380.0,35,5,U2,6.0,Low,1.166431520556018
3656,IL,Female,467.0,86,5,S2,5.0,Moderate,0.07371678671736018
3657,GA,Male,362.0,77,5,R2,5.0,Low,-0.516881151185021
3658,NC,Male,314.0,76,4,T2,5.0,Low,-0.7430819643675886
3659,MI,Female,529.0,86,10,T2,15.0,Moderate,-0.08902615787720745
3660,NM,Female,242.0,70,8,R3,15.0,Low,-1.0586526949443555
3661,CA,Female,604.0,12,98,C2,200.0,Moderate,1.2845663955196476
3662,CA,Male,380.0,35,10,C2,15.0,Low,0.21133927925885218
3663,LA,Male,291.0,72,3,U3,3.0,Low,-0.4288305269473242
3664,MI,Female,491.0,84,5,T1,10.0,Moderate,-0.26979745467896693
3665,MS,Female,540.0,26,7,C1,10.0,Moderate,-0.2649794882518497
3666,IN,Male,853.0,44,15,S1,15.0,High,0.896495107048304
3667,WY,Male,346.0,35,13,T2,11.0,Low,-0.6762915701264005
3668,NV,Male,386.0,13,7,0,10.0,Low,0.10598377271622608
3669,AZ,F,372.0,26,23,R2,50.0,Low,0.08669749211021995
3670,MI,Male,606.0,63,15,T1,21.0,Moderate,0.6274772334280145
3671,IL,Female,452.0,69,12,S2,15.0,Moderate,-0.35745100115096323
3672,OR,Female,267.0,15,15,T3,21.0,Low,-0.8108450511724447
3673,CA,Female,490.0,64,7,C2,5.0,Moderate,0.9800358080092424
3674,AR,F,344.0,60,5,T2,10.0,Low,-0.6805082540170875
3675,CA,Female,376.0,40,16,U3,10.0,Low,0.6903249984931554
3676,CA,Female,587.0,55,8,0,12.0,Moderate,1.6490910766921174
3677,FL,Female,511.0,10,4,C2,5.0,Low,-0.10927178948915643
3678,TN,Female,653.0,42,15,S1,30.0,Moderate,0.38407692378177755
3679,IL,Female,452.0,61,25,C1,10.0,Moderate,-0.24902492107925941
3680,CA,Female,824.0,48,53,S1,101.0,High,1.65197055929851
3681,CA,Male,710.0,52,10,S1,15.0,Moderate,1.2804616024732451
3682,NC,Male,390.0,65,12,R2,12.0,Low,0.035497153170769215
3683,CA,Female,442.0,40,11,U2,17.0,Moderate,0.5385741170713193
3684,IL,Female,353.0,84,3,T2,5.0,Low,-0.5746582075045895
3685,WA,F,519.0,63,8,T1,9.0,Moderate,-0.007713807453292222
3686,TX,Female,160.0,84,9,T1,20.0,Low,-1.4294381904476485
3687,CA,Female,401.0,38,15,U1,20.0,Low,1.323834409065336
